title,word,count,pvalue,more_or_less,in_corpus_count,in_corpus_pvalue,in_corpus,in_benchmark_count,in_benchmark_pvalue,in_benchmark
Must We Mean What We Say?,lesson,1,0.09611304148137945,More,10.0,0.08001265006425953,More,,,
Must We Mean What We Say?,approve,1,0.09611304148137945,More,3.0,0.04324893235073467,More,0.0,0.0874541357140353,Less
Must We Mean What We Say?,kantian,1,0.09611304148137945,More,,,,3.0,0.41515616860221694,Less
Must We Mean What We Say?,unlveraity,1,0.09611304148137945,More,1.0,0.10420560147199688,More,,,
Must We Mean What We Say?,clamp,1,0.09611304148137945,More,1.0,0.19755244268260647,More,,,
Must We Mean What We Say?,offspring,1,0.09611304148137945,More,1.0,0.4832866620747728,More,,,
Must We Mean What We Say?,predict,1,0.09611304148137945,More,,,,3.0,0.4616952108156621,Less
Must We Mean What We Say?,lowered,1,0.09611304148137945,More,,,,,,
Must We Mean What We Say?,congratulated,1,0.09611304148137945,More,1.0,0.19755244268260647,More,1.0,0.06544396884929818,More
Must We Mean What We Say?,inexactly,1,0.09611304148137945,More,2.0,0.020942648352444405,More,,,
Must We Mean What We Say?,eo,1,0.09611304148137945,More,3.0,0.018483313398497264,More,2.0,0.159524977003454,More
Must We Mean What We Say?,tame,1,0.09611304148137945,More,,,,,,
Must We Mean What We Say?,theatricalization,1,0.09611304148137945,More,,,,,,
Must We Mean What We Say?,whoever,1,0.09611304148137945,More,6.0,0.052113134067064595,More,3.0,0.13967236516524142,More
Must We Mean What We Say?,spend,1,0.09611304148137945,More,7.0,0.23935152304143065,Less,,,
Must We Mean What We Say?,scout,1,0.09611304148137945,More,1.0,0.19755244268260647,More,,,
Must We Mean What We Say?,bard,1,0.09611304148137945,More,2.0,0.07263763696598734,More,,,
Must We Mean What We Say?,disfigurement,1,0.09611304148137945,More,2.0,0.2203374795041187,More,,,
Must We Mean What We Say?,lowest,1,0.09611304148137945,More,,,,1.0,0.39807883028483226,More
Must We Mean What We Say?,whites,1,0.09611304148137945,More,1.0,0.19755244268260647,More,,,
Must We Mean What We Say?,admire,1,0.09611304148137945,More,3.0,0.3775242581196969,More,0.0,0.4438772349798531,Less
Must We Mean What We Say?,agonizingly,1,0.09611304148137945,More,1.0,0.10420560147199688,More,,,
Must We Mean What We Say?,hutchinson,1,0.09611304148137945,More,1.0,0.10420560147199688,More,1.0,0.09654191307227236,More
Must We Mean What We Say?,blacks,1,0.09611304148137945,More,1.0,0.4832866620747728,More,,,
Must We Mean What We Say?,excerpting,1,0.09611304148137945,More,1.0,0.10420560147199688,More,,,
Must We Mean What We Say?,gigantic,1,0.09611304148137945,More,1.0,0.2811720574564851,More,,,
Must We Mean What We Say?,imminent,1,0.09611304148137945,More,5.0,0.06122019554611385,More,,,
Must We Mean What We Say?,facie,1,0.09611304148137945,More,1.0,0.2811720574564851,More,5.0,0.2404200104061173,More
Must We Mean What We Say?,tgo,1,0.09611304148137945,More,1.0,0.10420560147199688,More,,,
Must We Mean What We Say?,mimicry,1,0.09611304148137945,More,1.0,0.10420560147199688,More,,,
Must We Mean What We Say?,gagged,1,0.09611304148137945,More,1.0,0.19755244268260647,More,,,
Must We Mean What We Say?,lyrics,1,0.09611304148137945,More,1.0,0.2811720574564851,More,,,
Must We Mean What We Say?,appoggiatura,1,0.09611304148137945,More,1.0,0.10420560147199688,More,,,
Must We Mean What We Say?,outweighed,1,0.09611304148137945,More,1.0,0.19755244268260647,More,2.0,0.037958608121688914,More
Must We Mean What We Say?,fornicator,1,0.09611304148137945,More,1.0,0.10420560147199688,More,,,
Must We Mean What We Say?,feminine,1,0.09611304148137945,More,12.0,0.08480174263667191,More,1.0,0.033275612471816374,More
Must We Mean What We Say?,darker,1,0.09611304148137945,More,2.0,0.18057735025562704,More,1.0,0.23718141861406658,More
Must We Mean What We Say?,cinema,1,0.09611304148137945,More,12.0,0.18868526721039727,More,,,
Must We Mean What We Say?,blackness,1,0.09611304148137945,More,2.0,0.2607091384895476,More,,,
Must We Mean What We Say?,guarantor,1,0.09611304148137945,More,1.0,0.10420560147199688,More,,,
Must We Mean What We Say?,breakfast,1,0.09611304148137945,More,,,,,,
Must We Mean What We Say?,broke,1,0.09611304148137945,More,1.0,0.2595526781784181,Less,2.0,0.4038503802765538,More
Must We Mean What We Say?,strained,1,0.09611304148137945,More,2.0,0.34116016950723316,More,,,
Must We Mean What We Say?,lightheaded,1,0.09611304148137945,More,1.0,0.19755244268260647,More,,,
Must We Mean What We Say?,amounted,1,0.09611304148137945,More,3.0,0.07854344774588201,More,,,
Must We Mean What We Say?,scientists,1,0.09611304148137945,More,4.0,0.025774187881339602,More,,,
Must We Mean What We Say?,nicely,1,0.09611304148137945,More,1.0,0.35607806899038197,More,1.0,0.28710341969541203,More
